"Building ID","Address","Zip","Cohort - Sector","Cohort - Size","Verification Year","Community Area Name","Community Area Number","Ward","Latitude","Longitude","Location"
"158774","4950 N Ashland Ave","60640","Residential","> 50,000 Sq Ft","2025","Uptown","3","47","41.972","-87.67","(41.972, -87.67)"
"172396","12 S Oakley Blvd","60612","Commercial","> 50,000 Sq Ft","2025","Near West Side","28","27","41.88056","-87.6843","(41.88056, -87.6843)"
"101950","332 S Michigan Ave","60604","Commercial","> 250,000 Sq Ft","2026","Loop","32","42","41.87725","-87.6247","(41.87725, -87.6247)"
"257094","503 E Pershing Rd","60653","Commercial","> 50,000 Sq Ft","2025","Grand Boulevard","38","3","41.81851","-87.61148","(41.81851, -87.61148)"
"251725","6040 N Kilpatric Ave","60646","Municipal","> 50,000 Sq Ft","2025","Forest Glen","12","39","41.99145","-87.74621","(41.99145, -87.74621)"
"251498","3600 W 5th Ave","60624","Municipal","> 50,000 Sq Ft","2025","East Garfield Park","27","28","41.87569","-87.71584","(41.87569, -87.71584)"
"254309","343 W Old Town Court","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","27","41.88425","-87.63245","(41.88425, -87.63245)"
"101420","3400 N Austin Ave","60634","Municipal","> 250,000 Sq Ft","2025","Dunning","17","36","41.94254","-87.77737","(41.94254, -87.77737)"
"158391","127 W Huron St","60654","Residential","> 50,000 Sq Ft","2025","Near North Side","8","42","41.89465","-87.63214","(41.89465, -87.63214)"
"173655","15 E Ohio St","60611","Residential","> 50,000 Sq Ft","2027","Near North Side","8","42","41.89225","-87.6275","(41.89225, -87.6275)"
"255931","1767 Rosehill Dr","60660","Residential","> 50,000 Sq Ft","2025","Edgewater","77","40","41.99013","-87.66068","(41.99013, -87.66068)"
"255147","2200 W. Harrison St.","60612","Commercial","> 50,000 Sq Ft","2025","Near West Side","28","28","41.87764","-87.67413","(41.87764, -87.67413)"
"101545","849 863 W Buena Ave","60613","Residential","> 50,000 Sq Ft","2024","Uptown","3","46","41.95402","-87.66203","(41.95402, -87.66203)"
"131236","427 S Lasalle St","60605","Commercial","> 50,000 Sq Ft","2025","Loop","32","4","41.87627","-87.63166","(41.87627, -87.63166)"
"257149","345 N. Morgan","60607","Commercial","> 250,000 Sq Ft","2027","Near West Side","28","27","41.87659","-87.65331","(41.87659, -87.65331)"
"103449","7616  S South Shore Dr","60649","Residential","> 50,000 Sq Ft","2025","South Shore","43","7","41.76259","-87.57232","(41.76259, -87.57232)"
"159513","355 E Ohio St","60611","Residential","> 250,000 Sq F","2027","Near North Side","8","42","41.89226","-87.61817","(41.89226, -87.61817)"
"254989","2330 N Halsted St","60614","Commercial","> 50,000 Sq Ft","2027","Lincoln Park","7","43","41.92416","-87.64879","(41.92416, -87.64879)"
"256250","2606-2610 W Balmoral Ave","60625","Residential","> 50,000 Sq Ft","2025","Lincoln Square","4","40","41.97399","-87.69172","(41.97399, -87.69172)"
"252295","1501 W Belmont Ave","60657","Residential","> 50,000 Sq Ft","2025","Lake View","6","32","41.9397","-87.66634","(41.9397, -87.66634)"
"175780","5020 5030 S Woodlawn Ave","60615","Residential","> 50,000 Sq Ft","2025","Kenwood","39","4","41.80224","-87.60333","(41.80224, -87.60333)"
"238097","111 S Morgan St","60607","Residential","> 250,000 Sq F","2025","Near West Side","28","25","41.8797","-87.65162","(41.8797, -87.65162)"
"251547","10347 S Ewing Ave","60617","Municipal","> 50,000 Sq Ft","2025","East Side","52","10","41.7069","-87.53493","(41.7069, -87.53493)"
"175046","737  W Cornelia Ave","60657","Residential","> 50,000 Sq Ft","2025","Lake View","6","44","41.93985","-87.65845","(41.93985, -87.65845)"
"113764","1230  N State Pkwy","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.90375","-87.63559","(41.90375, -87.63559)"
"251693","6929 S Fairfield","60629","Municipal","> 50,000 Sq Ft","2025","Chicago Lawn","66","17","41.76762","-87.69135","(41.76762, -87.69135)"
"260149","3145 S Ashland Ave","60608","Commercial","> 50,000 Sq Ft","2025","McKinley Park","59","12","41.83658","-87.66384","(41.83658, -87.66384)"
"251736","3235 N Leclaire Ave","60641","Municipal","> 50,000 Sq Ft","2025","Portage Park","15","31","41.93918","-87.75361","(41.93918, -87.75361)"
"243057","6157 N Sheridan Rd","60660","Residential","> 250,000 Sq F","2027","Edgewater","77","48","41.99408","-87.65486","(41.99408, -87.65486)"
"251699","3014 W 39th Place","60632","Municipal","> 50,000 Sq Ft","2025","Brighton Park","58","12","41.8222","-87.70031","(41.8222, -87.70031)"
"116166","447 455 W Melrose St","60657","Residential","> 50,000 Sq Ft","2025","Lake View","6","44","41.93985","-87.65845","(41.93985, -87.65845)"
"251673","1241 W 19th St","60608","Municipal","> 50,000 Sq Ft","2025","Lower West Side","31","25","41.85568","-87.65817","(41.85568, -87.65817)"
"160372","71 W Hubbard St","60654","Residential","> 250,000 Sq F","2025","Near North Side","8","42","41.89002","-87.63035","(41.89002, -87.63035)"
"101736","71 S Wacker Dr","60606","Commercial","> 250,000 Sq Ft","2026","Loop","32","42","41.881","-87.63604","(41.881, -87.63604)"
"254384","6245 S Ingleside Ave","60637","Commercial","> 50,000 Sq Ft","2026","Woodlawn","42","20","41.7804","-87.6027","(41.7804, -87.6027)"
"254056","520 N Halsted St","60642","Residential","> 50,000 Sq Ft","2025","West Town","24","27","41.89983","-87.65764","(41.89983, -87.65764)"
"231297","1000 W Adams St","60607","Residential","> 50,000 Sq Ft","2025","Near West Side","28","25","41.87953","-87.65242","(41.87953, -87.65242)"
"252090","20 E Delaware Pl","60611","Residential","> 50,000 Sq Ft","2025","Near North Side","8","42","41.89939","-87.62752","(41.89939, -87.62752)"
"159810","5225 N Kenmore Ave","60640","Residential","> 250,000 Sq F","2027","Edgewater","77","48","41.97711","-87.65609","(41.97711, -87.65609)"
"159936","7130 S Cyril Ct","60649","Residential","> 50,000 Sq Ft","2025","South Shore","43","5","41.76506","-87.57735","(41.76506, -87.57735)"
"100334","860  N Dewitt Pl","60611","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.89579","-87.62248","(41.89579, -87.62248)"
"115022","4211 4221 N Paulina St","60613","Residential","> 50,000 Sq Ft","2025","Lake View","6","47","41.95402","-87.66203","(41.95402, -87.66203)"
"254172","6340 N Winthrop Ave","60660","Residential","> 50,000 Sq Ft","2027","Edgewater","77","48","41.99713","-87.65843","(41.99713, -87.65843)"
"251429","245 E 37th St","60653","Municipal","> 50,000 Sq Ft","2025","Douglas","35","3","41.8274","-87.62013","(41.8274, -87.62013)"
"256760","3000 North Halsted Street","60657","Commercial","> 50,000 Sq Ft","2025","Lake View","6","44","41.9397","-87.66901","(41.9397, -87.66901)"
"103679","300 S Riverside Plz","60606","Commercial","> 250,000 Sq Ft","2026","Near West Side","28","42","41.87797","-87.63887","(41.87797, -87.63887)"
"101851","150 160 E Huron","60611","Residential","> 250,000 Sq F","2025","Near North Side","8","42","41.89522","-87.62317","(41.89522, -87.62317)"
"175959","5100  S Hyde Park Blvd","60615","Residential","> 50,000 Sq Ft","2027","Hyde Park","41","5","41.80224","-87.60333","(41.80224, -87.60333)"
"173635","125  W Ohio St","60654","Residential","> 50,000 Sq Ft","2027","Near North Side","8","42","41.89198","-87.637","(41.89198, -87.637)"
"253905","420 W Surf St","60657","Residential","> 50,000 Sq Ft","2025","Lake View","6","44","41.93985","-87.65845","(41.93985, -87.65845)"
"175157","829 S Wabash Ave","60605","Residential","> 250,000 Sq F","2025","Loop","32","4","41.86863","-87.62731","(41.86863, -87.62731)"
"172787","3420  S Cottage Grove Ave","60616","Residential","> 50,000 Sq Ft","2025","Douglas","35","4","41.8455","-87.63056","(41.8455, -87.63056)"
"123973","4032 W Madison St","60624","Commercial","> 50,000 Sq Ft","2025","West Garfield Park","26","28","41.88111","-87.72691","(41.88111, -87.72691)"
"242643","100 E 14th St","60605","Residential","> 250,000 Sq F","2025","Near South Side","33","3","41.8645","-87.62369","(41.8645, -87.62369)"
"118998","3845  S State St","60609","Residential","> 50,000 Sq Ft","2027","Douglas","35","3","41.81195","-87.65513","(41.81195, -87.65513)"
"102337","833  W Buena Ave","60613","Residential","> 50,000 Sq Ft","2025","Uptown","3","46","41.95402","-87.66203","(41.95402, -87.66203)"
"157152","1200 W Monroe","60607","Residential","> 250,000 Sq F","2027","Near West Side","28","25","41.88081","-87.65746","(41.88081, -87.65746)"
"239078","801 S Plymouth Ct","60605","Residential","> 250,000 Sq F","2027","Loop","32","4","41.87118","-87.62812","(41.87118, -87.62812)"
"101729","540 W Madison","60661","Commercial","> 250,000 Sq Ft","2025","Near West Side","28","42","41.88257","-87.64165","(41.88257, -87.64165)"
"172167","6013 6031 S Indiana Ave","60637","Residential","> 50,000 Sq Ft","2025","Washington Heights","73","20","41.78046","-87.60531","(41.78046, -87.60531)"
"251365","2625 N Orchard St","60614","Municipal","> 50,000 Sq Ft","2025","Lincoln Park","7","43","41.92949","-87.64596","(41.92949, -87.64596)"
"251431","2233 S Kedzie Ave","60623","Municipal","> 50,000 Sq Ft","2025","South Lawndale","30","12","41.85047","-87.70461","(41.85047, -87.70461)"
"135812","6420 W Fullerton Ave","60707","Commercial","> 250,000 Sq Ft","2025","Belmont Cragin","19","36","41.92371","-87.78593","(41.92371, -87.78593)"
"102408","1020 W Sheridan Rd","60660","Commercial","> 50,000 Sq Ft","2027","Rogers Park","1","49","41.99829","-87.65676","(41.99829, -87.65676)"
"254099","7511 S South Shore Dr","60649","Municipal","> 50,000 Sq Ft","2025","South Shore","43","7","41.76263","-87.57255","(41.76263, -87.57255)"
"116408","3244  W 59th St","60629","Commercial","> 50,000 Sq Ft","2025","Gage Park","63","23","41.77517","-87.7139","(41.77517, -87.7139)"
"256539","210 N Carpenter St","60607","Commercial","> 250,000 Sq Ft","2026","Near West Side","28","27","41.86387","-87.64682","(41.86387, -87.64682)"
"251552","245 W 51st St","60609","Municipal","> 50,000 Sq Ft","2025","Fuller Park","37","3","41.80124","-87.63257","(41.80124, -87.63257)"
"251377","3849 W 69th Pl","60629","Municipal","> 50,000 Sq Ft","2025","West Lawn","65","13","41.76655","-87.71928","(41.76655, -87.71928)"
"172181","8301 S Damen Ave","60620","Commercial","> 50,000 Sq Ft","2025","Auburn Gresham","71","21","41.74216","-87.67261","(41.74216, -87.67261)"
"101881","25 E Washington St","60602","Commercial","> 250,000 Sq Ft","2027","Loop","32","42","41.88292","-87.62667","(41.88292, -87.62667)"
"112016","4106  N Narragansett Ave","60634","Residential","> 50,000 Sq Ft","2025","Dunning","17","38","41.9453","-87.80187","(41.9453, -87.80187)"
"256434","3040 S Wabash Avenue","60616","Commercial","> 50,000 Sq Ft","2025","Douglas","35","3","41.84233","-87.62715","(41.84233, -87.62715)"
"256898","1520 W Harrison St","60607","Commercial","> 250,000 Sq Ft","2027","Near West Side","28","28","41.88321","-87.65877","(41.88321, -87.65877)"
"156021","717 N Michigan Ave","60611","Commercial","> 50,000 Sq Ft","2027","Near North Side","8","42","41.89538","-87.62421","(41.89538, -87.62421)"
"251644","5025 N Laramie Ave","60630","Municipal","> 50,000 Sq Ft","2025","Jefferson Park","11","45","41.9721","-87.75692","(41.9721, -87.75692)"
"173597","320 W Ohio St","60654","Commercial","> 50,000 Sq Ft","2027","Near North Side","8","42","41.8924","-87.63645","(41.8924, -87.63645)"
"100019","411 - 415 S Wells St","60607","Commercial","> 50,000 Sq Ft","2025","Loop","32","25","41.87643","-87.63336","(41.87643, -87.63336)"
"103611","105 W Adams St","60603","Commercial","> 250,000 Sq Ft","2025","Loop","32","42","41.8794","-87.63099","(41.8794, -87.63099)"
"172765","820  S Park Ter","60605","Residential","> 50,000 Sq Ft","2025","Loop","32","4","41.86863","-87.62731","(41.86863, -87.62731)"
"132118","4314 S Wabash Ave","60653","Commercial","> 50,000 Sq Ft","2027","Grand Boulevard","38","3","41.8157","-87.62513","(41.8157, -87.62513)"
"117750","6009 N Broadway","60660","Commercial","> 50,000 Sq Ft","2026","Edgewater","77","48","41.99113","-87.65969","(41.99113, -87.65969)"
"250106","4945 S Cottage Grove Ave","60615","Residential","> 50,000 Sq Ft","2027","Kenwood","39","4","41.8046","-87.60603","(41.8046, -87.60603)"
"239540","71 E Division St","60610","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.90376","-87.62613","(41.90376, -87.62613)"
"251535","707 E 37th St","60653","Municipal","> 50,000 Sq Ft","2025","Oakland","36","4","41.82748","-87.60831","(41.82748, -87.60831)"
"250059","2111 W Lexington St","60612","Municipal","> 50,000 Sq Ft","2027","Near West Side","28","28","41.87227","-87.68062","(41.87227, -87.68062)"
"160368","550 N Kingsbury St","60654","Residential","> 250,000 Sq F","2027","Near North Side","8","42","41.89198","-87.64076","(41.89198, -87.64076)"
"251409","5401 S Union Ave","60609","Municipal","> 50,000 Sq Ft","2025","New City","61","20","41.79608","-87.64272","(41.79608, -87.64272)"
"214929","100 N Hermitage Ave","60612","Residential","> 250,000 Sq F","2025","Near West Side","28","27","41.88372","-87.67099","(41.88372, -87.67099)"
"251906","2216 W Hirsch St","60622","Municipal","> 50,000 Sq Ft","2025","West Town","24","1","41.9074","-87.68288","(41.9074, -87.68288)"
"100317","5500 5518 S Wabash Ave","60637","Residential","> 50,000 Sq Ft","2027","Washington Heights","73","20","41.78046","-87.60531","(41.78046, -87.60531)"
"102157","130 E Randolph St","60601","Commercial","> 250,000 Sq Ft","2024","Loop","32","42","41.88495","-87.62313","(41.88495, -87.62313)"
"103594","455 N Cityfront Plaza Dr","60611","Commercial","> 250,000 Sq Ft","2025","Near North Side","8","42","41.89007","-87.62156","(41.89007, -87.62156)"
"147565","2025  S Indiana Ave","60616","Residential","> 50,000 Sq Ft","2025","Near South Side","33","3","41.8455","-87.63056","(41.8455, -87.63056)"
"250132","4520 S Damen Ave","60609","Commercial","> 50,000 Sq Ft","2025","New City","61","12","41.80939","-87.675","(41.80939, -87.675)"
"257069","311 W Huron St","60654","Commercial","> 50,000 Sq Ft",,"Near North Side","8","42","41.8924","-87.6338","(41.8924, -87.6338)"
"252302","6531 S. Lowe Ave.","60621","Residential","> 50,000 Sq Ft","2025","Englewood","68","20","41.77524","-87.6407","(41.77524, -87.6407)"
"158433","226 N Clinton St","60661","Residential","> 50,000 Sq Ft","2025","Near West Side","28","42","41.88602","-87.64181","(41.88602, -87.64181)"
"172103","21  E Chestnut St","60611","Residential","> 50,000 Sq Ft","2025","Near North Side","8","2","41.89579","-87.62248","(41.89579, -87.62248)"
"158596","4025 4041 N Kedvale Ave","60641","Residential","> 50,000 Sq Ft","2025","Irving Park","16","39","41.94615","-87.74708","(41.94615, -87.74708)"
"175601","2701 2749 N Elston Ave","60647","Commercial","> 50,000 Sq Ft","2025","Logan Square","22","32","41.93151","-87.68674","(41.93151, -87.68674)"
"102585","9501 S Martin Luther King Dr","60628","Commercial","> 250,000 Sq Ft","2027","Roseland","49","9","41.71825","-87.61136","(41.71825, -87.61136)"
"172307","1828  S Wentworth Ave","60616","Residential","> 50,000 Sq Ft","2025","Armour Square","34","25","41.8455","-87.63056","(41.8455, -87.63056)"
"256248","1201 N Lasalle Street","60610","Residential","> 250,000 Sq F","2025","Near North Side","8","2","41.90418","-87.63652","(41.90418, -87.63652)"
"175960","5254  S Dorchester Ave","60615","Residential","> 50,000 Sq Ft","2025","Hyde Park","41","4","41.80224","-87.60333","(41.80224, -87.60333)"
"250067","1609 W Chicago Ave","60622","Municipal","> 50,000 Sq Ft","2027","West Town","24","1","41.89604","-87.66779","(41.89604, -87.66779)"
"103664","50 S Lasalle St","60603","Commercial","> 250,000 Sq Ft","2026","Loop","32","42","41.88103","-87.63261","(41.88103, -87.63261)"
"243683","3950 N Lake Shore Dr","60613","Residential","> 250,000 Sq F","2027","Lake View","6","46","41.95419","-87.64598","(41.95419, -87.64598)"
"251465","4046 N Leavitt St","60618","Municipal","> 50,000 Sq Ft","2025","North Center","5","47","41.95544","-87.684","(41.95544, -87.684)"
"257225","4008 S Prairie Ave","60653","Residential","> 50,000 Sq Ft",,"Grand Boulevard","38","3","41.81785","-87.61045","(41.81785, -87.61045)"
"242901","1455 - 1460 N Sandburg Ter","60610","Residential","> 250,000 Sq F","2027","Near North Side","8","2","41.90886","-87.63195","(41.90886, -87.63195)"
"256558","1326 S Michigan Avenue","60605","Residential","> 250,000 Sq F","2026","Near South Side","33","3","41.86586","-87.61953","(41.86586, -87.61953)"
"257129","1138 W Belmont Ave","60657","Residential","> 50,000 Sq Ft",,"Lake View","6","44","41.9397","-87.66901","(41.9397, -87.66901)"
"175506","11203 S Ellis St","60628","Commercial","> 50,000 Sq Ft","2027","Pullman","50","9","41.69046","-87.60475","(41.69046, -87.60475)"
"112157","626 640 W Waveland Ave","60613","Residential","> 50,000 Sq Ft","2025","Lake View","6","46","41.95402","-87.66203","(41.95402, -87.66203)"
"134421","4612 - 4730 W Irving Park Rd","60641","Commercial","> 50,000 Sq Ft","2026","Portage Park","15","45","41.95552","-87.74492","(41.95552, -87.74492)"
"130882","832 854 W Fulton Market","60607","Commercial","> 50,000 Sq Ft","2025","Near West Side","28","27","41.88705","-87.64927","(41.88705, -87.64927)"
"101816","43 E Ohio St","60611","Commercial","> 250,000 Sq Ft","2024","Near North Side","8","42","41.89211","-87.62624","(41.89211, -87.62624)"
"132798","8501 W Higgins Rd","60631","Commercial","> 50,000 Sq Ft","2027","Ohare","76","41","41.98672","-87.83907","(41.98672, -87.83907)"
"250100","5670 W Lake St","60644","Residential","> 50,000 Sq Ft","2027","Austin","25","29","41.88837","-87.76679","(41.88837, -87.76679)"
"113591","1200 N Lake Shore Dr","60610","Residential","> 50,000 Sq Ft","2027","Near North Side","8","43","41.90375","-87.63559","(41.90375, -87.63559)"
